date,cash,position_value,equity,open_tickers,open_count
2025-06-10,6169.0173105765325,6094.664127582025,12263.681438158557,VLTO,1
2025-06-11,6279.613596522541,5374.601428877812,11654.215025400354,PODD,1
2025-06-12,5780.218581359332,5336.536301153242,11116.754882512574,GL,1
2025-06-13,5679.946471413738,4903.154780983513,10583.101252397251,PODD,1
2025-06-16,5699.226773988534,5374.189956507069,11073.416730495603,VLTO,1
2025-06-17,5328.506031649219,5207.491703195677,10535.997734844896,GL,1
2025-06-18,5648.244463361818,5408.502441802648,11056.746905164466,PODD,1
2025-06-20,6117.606517645185,5479.9906316995475,11597.597149344732,PODD,1
2025-06-23,6315.222867031227,5830.37334548346,12145.596212514687,GL,1
2025-06-24,6653.70250372404,6074.931043338993,12728.633547063033,PODD,1
2025-06-25,6353.055415730003,5768.0850269991315,12121.140442729135,PODD,1
2025-06-26,6677.124895331425,6020.8240500976235,12697.948945429049,PODD,1
2025-06-27,6629.572785785535,5466.293754633752,12095.866540419287,PODD,1
2025-06-30,6374.8775965568075,6267.618319325857,12642.495915882664,PODD,1
2025-07-01,6508.612939226401,5507.121144723678,12015.73408395008,VRSK,1
2025-07-02,6580.188350727341,4884.833618750371,11465.021969477712,PODD,1
2025-07-03,6144.30391232263,4832.2346952800435,10976.538607602673,PODD,1
2025-07-07,5440.3852168172225,5052.929921257447,10493.31513807467,GL,1
2025-07-08,5145.426327427288,4842.595818521638,9988.022145948926,GL,1
2025-07-09,4926.359834992258,4577.402729104506,9503.762564096764,PODD,1
2025-07-10,5161.90100592174,4799.601831085474,9961.502837007214,GL,1
2025-07-11,5321.2993567419135,4160.243297156753,9481.542653898667,DASH,1
2025-07-14,5117.945992874176,4779.620990740166,9897.566983614342,GL,1
2025-07-15,5038.908775865113,4380.696108675214,9419.604884540327,TPR,1
2025-07-16,4604.490720850616,4377.04455282219,8981.535273672805,TTWO,1
2025-07-17,4467.831329075677,4075.9994893149096,8543.830818390587,GL,1
2025-07-18,4856.38089877793,4095.0498685441466,8951.430767322077,GL,1
2025-07-21,5275.18427833577,3266.741502131892,8541.925780467662,DASH,1
2025-07-22,4141.533442476146,4073.7181877783255,8215.251630254472,VLTO,1
2025-07-23,4225.692853125665,3582.186958350974,7807.87981147664,PODD,1
2025-07-24,4318.1635832179,3847.934924093837,8166.098507311737,DASH,1
2025-07-25,4346.384506105866,4204.507493615255,8550.891999721121,VLTO,1
2025-07-28,4549.320716672766,3581.1205336868297,8130.441250359596,PODD,1
2025-07-29,4398.473834211743,4090.079469516537,8488.55330372828,VLTO,1
2025-07-30,4474.20521136696,4423.356039312974,8897.561250679933,VLTO,1
2025-07-31,4802.772874576364,3652.4527721722725,8455.225646748637,DASH,1
2025-08-01,4078.533889439118,4011.4464800922915,8089.980369531409,BBY,1
2025-08-04,4476.672270401576,4014.452747139063,8491.125017540639,VLTO,1
2025-08-05,4474.047282496924,4418.523009757622,8892.570292254546,HBAN,1
2025-08-06,4432.658068193801,4018.059923084982,8450.717991278783,GL,1
2025-08-07,5479.92171086202,3372.6022727252625,8852.523983587282,ETN,1
2025-08-08,5011.064627563942,4178.719583295867,9189.784210859809,KLAC,1
2025-08-11,4967.527275635226,4640.128893554169,9607.656169189395,VRSK,1
2025-08-12,4714.272757052446,4429.370522781532,9143.643279833977,GL,1
2025-08-13,6025.415711843938,3561.164620268193,9586.580332112131,HUBB,1
2025-08-14,4810.325932225681,4420.137937859631,9230.463870085312,GL,1
2025-08-15,4645.222629814598,4143.2274464847505,8788.450076299348,BR,1
2025-08-18,9202.772820947823,0.0,9202.772820947823,,0
2025-08-19,5888.623595259804,3314.149225688019,9202.772820947823,PODD,1
2025-08-20,4961.808547769397,4572.379195747228,9534.187743516624,VMC,1
2025-08-21,9991.425663091348,0.0,9991.425663091348,,0
2025-08-22,9991.425663091348,0.0,9991.425663091348,,0
2025-08-25,5064.433898305766,4926.991764785582,9991.425663091348,GM,1
2025-08-26,4980.4477096291685,4518.278776983621,9498.72648661279,GL,1
2025-08-27,5217.337987664345,4733.2163766468075,9950.554364311152,GL,1
2025-08-28,5369.38290107286,5054.493100902974,10423.876001975834,GL,1
2025-08-29,5121.704906936797,4796.721784948739,9918.426691885536,SYF,1
2025-09-02,4931.066898451183,4507.6876149394775,9438.75451339066,GL,1
2025-09-03,5057.235637380883,4832.287637503727,9889.52327488461,GL,1
2025-09-04,10372.752038634982,0.0,10372.752038634982,,0
2025-09-05,10372.752038634982,0.0,10372.752038634982,,0
2025-09-08,5240.09709691082,5132.654941724162,10372.752038634982,GL,1
2025-09-09,5171.1494839263205,4688.337060536244,9859.486544462565,GL,1
2025-09-10,9390.65283840894,0.0,9390.65283840894,,0
2025-09-11,5270.791216190224,4119.861622218716,9390.65283840894,HUBB,1
2025-09-12,4986.440895201009,3992.2257809860585,8978.666676187067,PODD,1
2025-09-15,4889.030328563534,4488.85892572214,9377.889254285674,GL,1
2025-09-16,8929.00336171346,0.0,8929.00336171346,,0
2025-09-17,4744.789524314204,4184.213837399256,8929.00336171346,NTAP,1
2025-09-18,5690.343112419232,3657.0816330341554,9347.424745453387,PODD,1
2025-09-19,4750.848263613509,4230.868318536464,8981.716582149973,GL,1
2025-09-22,4431.041419104956,4127.58833119137,8558.629750296326,GL,1
2025-09-23,8971.388583415464,0.0,8971.388583415464,,0
2025-09-24,8971.388583415464,0.0,8971.388583415464,,0
2025-09-25,4486.88864323544,4484.499940180024,8971.388583415464,GL,1
2025-09-26,9419.838577433467,0.0,9419.838577433467,,0
2025-09-29,4722.034250721613,4697.804326711855,9419.838577433467,VLTO,1
2025-09-30,9889.619010104652,0.0,9889.619010104652,,0
2025-10-01,5148.2020098310295,4741.417000273623,9889.619010104652,HUBB,1
2025-10-02,9415.47731007729,0.0,9415.47731007729,,0
2025-10-03,9415.47731007729,0.0,9415.47731007729,,0
2025-10-06,4842.904429576237,4572.572880501054,9415.47731007729,STT,1
2025-10-07,4996.469132674659,4876.265465452739,9872.734598127397,BBY,1
2025-10-08,5184.357713491524,5176.003431181148,10360.361144672672,SYF,1
2025-10-09,10877.961487790788,0.0,10877.961487790788,,0
2025-10-10,10877.961487790788,0.0,10877.961487790788,,0
2025-10-13,5988.29063104108,4889.670856749708,10877.961487790788,TTWO,1
2025-10-14,5719.35046992083,5647.578103544929,11366.928573465759,STT,1
2025-10-15,6216.590867480552,5715.095516339699,11931.686383820252,STT,1
2025-10-16,6133.098182289801,5227.078649896479,11360.17683218628,BBY,1
2025-10-17,11882.884697175929,0.0,11882.884697175929,,0
2025-10-20,6780.398473674502,5102.486223501426,11882.884697175929,TTWO,1
2025-10-21,11372.636074825787,0.0,11372.636074825787,,0
2025-10-22,5715.843609207011,5656.792465618776,11372.636074825787,EBAY,1
2025-10-23,7016.248465423019,3790.708362840889,10806.956828263908,FFIV,1
2025-10-24,6040.428888642289,5145.598775905708,11186.027664547997,BR,1
2025-10-27,6157.92460632709,4513.543180630336,10671.467786957426,PODD,1
2025-10-28,5183.619731525438,5036.493737368955,10220.113468894393,BBY,1
2025-10-29,5739.819070120464,4983.9437725108255,10723.76284263129,HII,1
2025-10-30,5930.847269327368,5291.309950555006,11222.157219882374,TEL,1
2025-10-31,5958.702754252866,5792.585460685009,11751.288214937875,STT,1
2025-11-03,6464.793625405733,5865.753135600642,12330.546761006375,STT,1
2025-11-04,5898.402113199674,5845.569334246637,11743.97144744631,STT,1
2025-11-05,6430.856541467447,5897.671839403529,12328.528380870976,STT,1
2025-11-06,7387.296522113313,5530.999042698017,12918.29556481133,HII,1
2025-11-07,6184.074285271299,6181.12137527023,12365.195660541529,BBY,1
2025-11-10,5910.982147299813,5836.101375714693,11747.083523014506,ETN,1
2025-11-11,6677.62270171192,4485.850683731118,11163.473385443038,HII,1
2025-11-12,10714.888317069926,0.0,10714.888317069926,,0
2025-11-13,5536.9564017454195,5177.931915324507,10714.888317069926,SPGI,1
2025-11-14,5502.295311654359,4694.799813883118,10197.095125537477,DLTR,1
2025-11-17,5654.354120075586,5012.220986850203,10666.57510692579,KLAC,1
2025-11-18,5896.072418623988,4269.280589616783,10165.35300824077,HII,1
2025-11-19,6381.073488185702,4211.207579016747,10592.28106720245,HII,1
2025-11-20,5357.003682823029,4814.156626477746,10171.160309300774,GL,1
2025-11-21,6592.241151792592,4060.334820155957,10652.575971948549,HII,1
2025-11-24,6905.441149043448,4153.168304920698,11058.609453964145,HII,1
2025-11-25,5828.840309631811,5645.085974824404,11473.926284456214,HII,1
2025-11-26,6177.793135615569,5860.6417463230855,12038.434881938654,GM,1
2025-11-28,6976.609995860244,5647.889060710719,12624.499056570963,APH,1
2025-12-01,6282.53069166627,5777.1794588336215,12059.710150499892,SYF,1
2025-12-02,6524.195895914663,6113.23220046859,12637.428096383253,SYF,1
2025-12-03,7011.458006461511,6237.2933099686015,13248.751316430113,HII,1
2025-12-04,7141.075494137392,6731.40515328958,13872.480647426972,APH,1
2025-12-05,7351.59089176764,7194.030270988292,14545.621162755931,CAT,1
2025-12-08,7581.500623079732,6244.71751257737,13826.218135657102,HII,1
2025-12-09,7399.526005041494,7051.163881873345,14450.689886914839,SYF,1
2025-12-10,7722.978987931347,7432.827287170829,15155.806275102175,HII,1
2025-12-11,8558.126801418002,7340.962202401257,15899.08900381926,HII,1
2025-12-12,8632.168924420968,8001.016299638419,16633.185224059387,HWM,1
2025-12-15,8624.880854865667,7208.202739229878,15833.083594095544,HII,1
2025-12-16,9243.31668218482,5868.946637987735,15112.263320172555,KLAC,1
2025-12-17,7281.39381358237,7243.974842791413,14525.368656373783,BR,1
2025-12-18,7086.390479488421,6714.580692606219,13800.97117209464,VLTO,1
2025-12-19,173.27954139449412,13999.714943841796,14172.99448523629,"SYF,VLTO",2
2025-12-22,7990.555329803102,7508.914039991861,15499.469369794962,BR,1
2025-12-23,8614.217776132498,6134.360189663277,14748.577965795776,HII,1
2025-12-24,9907.384428299505,5454.629556462597,15362.013984762103,KLAC,1
2025-12-26,8047.951773799856,7859.525166608506,15907.476940408362,GM,1
2025-12-29,8403.844848420988,8289.584608648227,16693.429457069215,MTCH,1
2025-12-30,8238.416434443516,7626.054561760877,15864.470996204393,DLTR,1
2025-12-31,8501.899706494001,8125.176745886482,16627.076452380483,CF,1
2026-01-02,9561.45370942465,7878.140417544482,17439.594126969132,HII,1
2026-01-05,18227.40816872358,0.0,18227.40816872358,,0
2026-01-06,9332.702403864492,8894.705764859089,18227.40816872358,SYF,1
2026-01-07,17337.93759223767,0.0,17337.93759223767,,0
2026-01-08,8784.169398075685,8553.768194161987,17337.93759223767,SYF,1
2026-01-09,8759.45791360361,7723.102859217861,16482.56077282147,APH,1
2026-01-12,17254.871058743258,0.0,17254.871058743258,,0
2026-01-13,9054.700924258448,8200.17013448481,17254.871058743258,APH,1
2026-01-14,10065.64463632232,6369.209408972458,16434.85404529478,HII,1
2026-01-15,15797.933104397533,0.0,15797.933104397533,,0
2026-01-16,15797.933104397533,0.0,15797.933104397533,,0
2026-01-20,8998.866405555906,6799.066698841628,15797.933104397533,ULTA,1
2026-01-21,10213.139565252215,6264.700209029482,16477.839774281696,HII,1
2026-01-22,8013.871357880304,7837.4983954984455,15851.369753378749,HII,1
2026-01-23,7610.1763449819455,7457.443568846959,15067.619913828905,WSM,1
2026-01-26,8445.636813352234,7367.727457361365,15813.364270713599,APH,1
2026-01-27,8517.308795842531,8032.8282206072045,16550.137016449735,HII,1
2026-01-28,7906.29495585332,7840.559238535696,15746.854194389016,HII,1
2026-01-29,8822.492695229252,7708.417423013337,16530.910118242587,HII,1
2026-01-30,7890.353959407493,7869.714416533764,15760.068375941257,WBD,1
2026-02-02,8856.886033701077,7690.153783893556,16547.039817594632,HII,1
2026-02-03,8921.100158573265,8394.955037410722,17316.055195983987,APH,1
2026-02-04,9889.942059745521,6586.617632497392,16476.559692242914,ULTA,1
2026-02-05,9431.18518635145,7704.036269141206,17135.221455492654,WSM,1
2026-02-06,11047.650941943117,6857.974140463658,17905.625082406776,ULTA,1
2026-02-09,9442.514148765556,9148.908347687586,18591.422496453142,ULTA,1
2026-02-10,10584.662477229156,7091.869184455229,17676.531661684385,HCA,1
2026-02-11,9414.317602578009,8971.4009775519,18385.71858012991,TXT,1
2026-02-12,10119.006633168136,9163.852044716963,19282.8586778851,TXT,1
2026-02-13,11309.913326648788,8889.33055570801,20199.243882356797,APH,1
2026-02-17,11522.548778925771,9565.628159001826,21088.176937927597,WSM,1
2026-02-18,11627.811947623124,10416.927806204656,22044.73975382778,WSM,1
2026-02-19,11048.912946896804,9954.13402631051,21003.046973207314,HII,1
2026-02-20,11655.913040100844,10342.547335737523,21998.460375838367,WSM,1
2026-02-23,11128.253660696557,9835.951981568056,20964.205642264613,HII,1
2026-02-24,11870.565309760756,10077.235530660664,21947.80084042142,HII,1
2026-02-25,10635.505865301215,10304.571422054136,20940.07728735535,APH,1
2026-02-26,13171.345747982195,6738.274397167741,19909.620145149936,HII,1
2026-02-27,10564.165016836312,10019.282568030398,20583.44758486671,WSM,1
2026-03-02,10335.111053133998,9246.408274929672,19581.51932806367,MS,1
2026-03-03,10499.770594131718,8157.107906438985,18656.878500570703,VMC,1
2026-03-04,9923.506128446004,7917.661581480801,17841.167709926805,APH,1
2026-03-05,9200.24816477676,7849.153387001967,17049.401551778727,WSM,1
2026-03-06,16264.48621307853,0.0,16264.48621307853,,0
2026-03-09,16264.48621307853,0.0,16264.48621307853,,0
2026-03-10,16264.48621307853,0.0,16264.48621307853,,0
2026-03-11,16264.48621307853,0.0,16264.48621307853,,0
2026-03-12,16264.48621307853,0.0,16264.48621307853,,0
